version,step,R_mean,G_n_mean,n,q_tot_pred_mean,drbfn_loss,qi_loss,qtot_loss
3,370,0.1476,1.2959,5,1.2847,0.008,0.0014,0.0915
3,380,0.1245,1.1373,5,1.1137,0.0071,0.0012,0.0899
3,390,0.1243,1.1438,5,1.1354,0.0062,0.0013,0.0816
3,400,0.0987,0.9374,5,0.9846,0.0055,0.0012,0.0812
3,410,0.1175,1.1177,5,1.1566,0.0048,0.0011,0.0939
3,420,0.1226,1.1916,5,1.2061,0.0045,0.0012,0.1097
3,430,0.1133,1.1033,5,1.1083,0.0038,0.0011,0.0957
3,440,0.0905,0.9446,5,0.9938,0.0038,0.0009,0.106
3,450,0.1041,1.0584,5,1.0625,0.0031,0.0009,0.1209
3,460,0.089,0.9313,5,0.9325,0.0029,0.0008,0.0931
3,470,0.0708,0.8043,5,0.8338,0.0028,0.0006,0.1025
3,480,0.1022,1.0899,5,1.1343,0.0025,0.0009,0.1084
3,490,0.0952,1.0388,5,1.0296,0.0025,0.0007,0.0754
3,500,0.0774,0.8547,5,0.8478,0.0026,0.0007,0.0842
3,510,0.0701,0.8065,5,0.7879,0.0024,0.0006,0.0591
3,520,0.0845,0.9852,5,0.9675,0.0023,0.0007,0.0877
3,530,0.0923,1.0271,5,0.9783,0.002,0.0007,0.0736
3,540,0.1059,1.2489,5,1.2045,0.0021,0.0009,0.1366
3,550,0.1159,1.3579,5,1.3011,0.0024,0.001,0.1436
3,560,0.1006,1.1803,5,1.1779,0.0021,0.0008,0.1116
3,570,0.0872,1.0949,5,1.1182,0.0022,0.0007,0.0764
3,580,0.1279,1.5391,5,1.5176,0.0022,0.001,0.114
3,590,0.1061,1.3628,5,1.4006,0.0021,0.0009,0.1549
3,600,0.1487,1.8381,5,1.836,0.0017,0.0012,0.1207
3,610,0.0938,1.1791,5,1.2016,0.0017,0.0008,0.1752
3,620,0.1388,1.7628,5,1.7584,0.0015,0.0011,0.1475
3,630,0.141,1.724,5,1.6957,0.0017,0.0011,0.1464
3,640,0.1112,1.4775,5,1.5051,0.0018,0.0009,0.1511
3,650,0.1317,1.6805,5,1.6627,0.0016,0.0011,0.1262
3,660,0.1272,1.6345,5,1.6189,0.0016,0.001,0.152
3,670,0.1261,1.6819,5,1.6891,0.0016,0.0011,0.1543
3,680,0.1124,1.5499,5,1.5466,0.0013,0.0009,0.1657
3,690,0.1064,1.4213,5,1.3487,0.0014,0.0007,0.0982
3,700,0.097,1.364,5,1.3354,0.0017,0.0008,0.1819
3,710,0.1099,1.5487,5,1.5409,0.0015,0.0009,0.1394
3,720,0.1053,1.4062,5,1.3438,0.0018,0.0007,0.1399
3,730,0.1246,1.6926,5,1.6341,0.0014,0.001,0.1398
3,740,0.135,1.8755,5,1.8474,0.0015,0.001,0.1179
3,750,0.1266,1.783,5,1.7748,0.0014,0.001,0.1696
3,760,0.129,1.8839,5,1.9243,0.0016,0.0009,0.2073
3,770,0.1156,1.695,5,1.6749,0.0014,0.0008,0.15
3,780,0.0969,1.427,5,1.4426,0.0014,0.0007,0.1419
3,790,0.1344,1.9716,5,1.9705,0.0013,0.001,0.1796
3,800,0.1323,1.9082,5,1.8717,0.0015,0.0009,0.164
3,810,0.1276,1.9244,5,1.8594,0.0015,0.001,0.1351
3,820,0.0646,1.0119,5,0.9849,0.0015,0.0005,0.1385
3,830,0.1318,1.9207,5,1.8273,0.0014,0.001,0.1592
3,840,0.1092,1.6731,5,1.6942,0.0013,0.0008,0.1868
3,850,0.1084,1.7011,5,1.7349,0.0016,0.0009,0.2024
3,860,0.0984,1.653,5,1.6957,0.0015,0.0008,0.1208
3,870,0.1069,1.7112,5,1.7038,0.0014,0.0009,0.115
3,880,0.0981,1.5471,5,1.5348,0.0016,0.0008,0.1353
3,890,0.0929,1.4539,5,1.4216,0.0015,0.0008,0.1916
3,900,0.101,1.6034,5,1.5607,0.0014,0.0008,0.1219
3,910,0.1161,1.9128,5,1.9231,0.0015,0.001,0.2411
3,920,0.1081,1.8058,5,1.7805,0.0013,0.0009,0.2521
3,930,0.0889,1.44,5,1.4396,0.0012,0.0007,0.1632
3,940,0.1064,1.721,5,1.7191,0.0013,0.0008,0.0994
3,950,0.1368,2.2165,5,2.2195,0.0011,0.001,0.2183
3,960,0.1116,1.8448,5,1.8653,0.0015,0.0008,0.1195
3,970,0.0938,1.5318,5,1.4984,0.0014,0.0007,0.0946
3,980,0.0824,1.4608,5,1.4472,0.0015,0.0007,0.1271
3,990,0.0796,1.3903,5,1.4174,0.0015,0.0007,0.1646
3,1000,0.0905,1.5596,5,1.6075,0.0014,0.0007,0.2693
3,1010,0.1331,2.3393,5,2.389,0.0013,0.0011,0.2713
3,1020,0.1186,2.0549,5,2.0872,0.0012,0.001,0.2019
3,1030,0.1035,1.6905,5,1.6138,0.0012,0.0008,0.1841
3,1040,0.0937,1.6013,5,1.6071,0.0014,0.0008,0.2479
3,1050,0.1249,2.2562,5,2.2793,0.0015,0.0013,0.1998
3,1060,0.0967,1.6782,5,1.7398,0.0014,0.0009,0.2965
3,1070,0.0813,1.4374,5,1.4755,0.0014,0.0008,0.1681
3,1080,0.0737,1.3118,5,1.3427,0.0013,0.0007,0.1049
3,1090,0.1059,1.8286,5,1.794,0.0012,0.0009,0.1223
3,1100,0.0901,1.6446,5,1.6492,0.0013,0.001,0.2454
3,1110,0.0775,1.3552,5,1.3307,0.0015,0.0007,0.092
3,1120,0.0995,1.7322,5,1.7799,0.0013,0.0009,0.1421
3,1130,0.0929,1.6931,5,1.7156,0.0015,0.0008,0.167
3,1140,0.0726,1.3416,5,1.335,0.0014,0.0006,0.1563
3,1150,0.0861,1.5498,5,1.5889,0.0012,0.0008,0.1238
3,1160,0.083,1.5205,5,1.5626,0.0016,0.0007,0.1152
3,1170,0.0967,1.7911,5,1.8121,0.0016,0.0009,0.1941
3,1180,0.0713,1.4175,5,1.419,0.0012,0.0008,0.1607
3,1190,0.0901,1.6846,5,1.7474,0.0013,0.0009,0.2254
3,1200,0.0721,1.3216,5,1.3045,0.0014,0.0006,0.1295
3,1210,0.1184,2.0933,5,2.0126,0.0013,0.0011,0.1691
3,1220,0.1124,1.9889,5,1.9334,0.0013,0.001,0.231
3,1230,0.0707,1.3172,5,1.3573,0.0013,0.0007,0.1485
3,1240,0.0808,1.4985,5,1.5123,0.0017,0.0008,0.2236
3,1250,0.0946,1.7563,5,1.7778,0.0016,0.001,0.1135
3,1260,0.0829,1.4839,5,1.5034,0.0015,0.0007,0.1542
3,1270,0.0932,1.7529,5,1.6757,0.0016,0.0009,0.2496
3,1280,0.0957,1.7772,5,1.7702,0.0013,0.0009,0.1598
3,1290,0.0974,1.5787,5,1.5863,0.0014,0.0011,0.1689
3,1300,0.1134,1.7307,5,1.6534,0.0013,0.001,0.2097
3,1310,0.0892,1.3432,5,1.2711,0.0014,0.0008,0.0994
3,1320,0.0422,0.8004,5,0.8538,0.0014,0.0004,0.1164
3,1330,0.0554,0.9226,5,0.9457,0.0015,0.0005,0.0545
3,1340,0.0696,1.2226,5,1.2456,0.0014,0.0008,0.0962
3,1350,0.093,1.4582,5,1.4563,0.0014,0.0011,0.0917
3,1360,0.0654,1.0831,5,1.1037,0.0015,0.0006,0.0733
3,1370,0.0894,1.3507,5,1.3262,0.0014,0.0008,0.1569
3,1380,0.085,1.3231,5,1.3394,0.0017,0.0008,0.1509
3,1390,0.1281,1.8399,5,1.8125,0.0011,0.0013,0.1024
3,1400,0.0878,1.3919,5,1.3794,0.0013,0.0009,0.1525
3,1410,0.0977,1.4969,5,1.4818,0.0013,0.001,0.0874
3,1420,0.0777,1.2903,5,1.2965,0.0015,0.0008,0.1375
3,1430,0.0854,1.3543,5,1.3419,0.0013,0.0009,0.0743
3,1440,0.0873,1.3902,5,1.3919,0.0013,0.0009,0.0764
3,1450,0.0877,1.3655,5,1.3302,0.0013,0.0008,0.1054
3,1460,0.077,1.3335,5,1.3689,0.0013,0.0008,0.1173
3,1470,0.0601,1.0984,5,1.1216,0.0015,0.0006,0.1408
3,1480,0.0672,1.1743,5,1.2254,0.0014,0.0007,0.1098
3,1490,0.0758,1.3504,5,1.2803,0.0012,0.0008,0.0918
3,1500,0.0619,1.0886,5,1.0881,0.0012,0.0005,0.0942
3,1510,0.077,1.3649,5,1.385,0.0014,0.0009,0.1702
3,1520,0.086,1.4967,5,1.4602,0.0014,0.0009,0.0904
3,1530,0.0649,1.2389,5,1.2403,0.0013,0.0007,0.0948
3,1540,0.0468,1.0414,5,1.1147,0.0016,0.0006,0.2297
3,1550,0.063,1.1667,5,1.1309,0.0013,0.0007,0.0711
3,1560,0.0854,1.621,5,1.5964,0.0013,0.0009,0.1026
3,1570,0.0635,1.2455,5,1.2478,0.0014,0.0006,0.0708
3,1580,0.0439,0.9221,5,0.9618,0.0015,0.0005,0.0539
3,1590,0.0894,1.6698,5,1.6326,0.0013,0.001,0.1921
3,1600,0.0716,1.3711,5,1.3488,0.0014,0.0008,0.083
3,1610,0.0887,1.595,5,1.5821,0.0013,0.001,0.1042
3,1620,0.0775,1.4729,5,1.4422,0.0015,0.0009,0.0839
3,1630,0.0909,1.8241,5,1.9158,0.0015,0.0011,0.2166
3,1640,0.089,1.666,5,1.6648,0.0013,0.0009,0.1702
3,1650,0.0919,1.7593,5,1.716,0.0015,0.0009,0.1735
3,1660,0.1104,2.063,5,2.0473,0.0015,0.0011,0.1918
3,1670,0.0879,1.6617,5,1.6529,0.0011,0.0009,0.0792
3,1680,0.1298,2.3007,5,2.2745,0.0016,0.0011,0.3357
3,1690,0.1367,2.4287,5,2.3859,0.0013,0.0013,0.1734
3,1700,0.1389,2.5515,5,2.509,0.0013,0.0012,0.2511
3,1710,0.1555,2.726,5,2.5998,0.0012,0.0014,0.2565
3,1720,0.1077,2.0822,5,2.0999,0.0013,0.001,0.2207
3,1730,0.1153,2.1655,5,2.2168,0.0015,0.0012,0.2521
3,1740,0.0939,1.8567,5,1.9295,0.0015,0.001,0.2427
3,1750,0.1097,2.0431,5,2.0728,0.0012,0.0011,0.265
3,1760,0.1301,2.3814,5,2.4135,0.0016,0.0013,0.2681
3,1770,0.1481,2.5663,5,2.5603,0.0016,0.0015,0.1508
3,1780,0.1049,2.0092,5,2.0701,0.0016,0.0011,0.2101
3,1790,0.1629,2.9736,5,2.9765,0.0012,0.0015,0.1471
3,1800,0.1774,3.1893,5,3.2597,0.0014,0.0016,0.2639
3,1810,0.1187,2.2406,5,2.2634,0.0015,0.0012,0.1239
3,1820,0.1624,2.9713,5,2.9732,0.0013,0.0017,0.3569
3,1830,0.1527,2.9526,5,3.022,0.0014,0.0015,0.3344
3,1840,0.1409,2.6524,5,2.6212,0.0012,0.0013,0.1343
3,1850,0.1742,3.3958,5,3.4476,0.0011,0.0017,0.4154
3,1860,0.1592,2.9729,5,3.0563,0.0013,0.0018,0.4558
3,1870,0.1378,2.6598,5,2.6795,0.0014,0.0014,0.2124
3,1880,0.1481,2.9044,5,2.9889,0.0014,0.0016,0.2128
3,1890,0.1507,2.958,5,2.9782,0.0011,0.0016,0.2527
3,1900,0.1899,3.6505,5,3.6315,0.0012,0.0021,0.2693
3,1910,0.1821,3.3656,5,3.3096,0.0014,0.0019,0.3282
3,1920,0.1569,3.0178,5,2.9789,0.0017,0.0017,0.3797
3,1930,0.1837,3.3622,5,3.3067,0.0012,0.0018,0.2759
3,1940,0.1835,3.9252,5,3.6811,0.001,0.0027,0.5427
3,1950,0.1887,3.6965,5,3.4561,0.0012,0.0023,0.2629
3,1960,0.1478,2.9036,5,2.7421,0.0018,0.0019,0.3096
3,1970,0.1361,2.758,5,2.7867,0.0014,0.0018,0.2195
3,1980,0.1758,3.4596,5,3.4946,0.0011,0.002,0.3346
3,1990,0.1236,2.5171,5,2.5354,0.0014,0.0013,0.3216
3,2000,0.1262,2.6425,5,2.6868,0.0016,0.0015,0.2679
3,2010,0.1704,3.5372,5,3.7244,0.0012,0.0023,0.6858
3,2020,0.1585,3.4243,5,3.5759,0.0011,0.0019,0.5026
3,2030,0.1696,3.5944,5,3.7747,0.001,0.002,0.3283
3,2040,0.1392,2.902,5,2.9476,0.0013,0.0016,0.351
3,2050,0.1143,2.4561,5,2.4584,0.0014,0.0013,0.2688
3,2060,0.136,2.8907,5,2.9539,0.0013,0.0017,0.2214
3,2070,0.1261,2.5354,5,2.5386,0.0016,0.0015,0.1749
3,2080,0.1129,2.2189,5,2.2097,0.0015,0.0012,0.1587
3,2090,0.1406,2.6235,5,2.5448,0.0014,0.0014,0.3028
3,2100,0.182,3.4451,5,3.4505,0.0014,0.0021,0.1977
3,2110,0.1646,3.3138,5,3.3441,0.0015,0.0019,0.5529
3,2120,0.1535,2.8753,5,2.9069,0.0019,0.0016,0.3207
3,2130,0.1402,2.7489,5,2.8199,0.0014,0.0016,0.2498
3,2140,0.1495,2.7901,5,2.7819,0.0015,0.0017,0.2578
3,2150,0.1555,3.0777,5,3.1606,0.0019,0.0018,0.5204
3,2160,0.1768,3.2055,5,3.1026,0.0018,0.0021,0.5255
3,2170,0.2076,3.8197,5,3.7864,0.0015,0.0022,0.3289
3,2180,0.2037,3.9048,5,3.9858,0.0012,0.0024,0.4526
3,2190,0.2154,3.7844,5,3.762,0.0017,0.0025,0.3191
3,2200,0.2159,4.0291,5,4.1148,0.0014,0.0025,0.4714
3,2210,0.2351,4.0017,5,3.9417,0.0015,0.0031,0.7123
3,2220,0.2188,3.9432,5,3.9264,0.0018,0.0027,0.447
3,2230,0.1873,3.4706,5,3.4923,0.0016,0.0022,0.3965
3,2240,0.1929,3.6472,5,3.7319,0.0015,0.0021,0.6413
3,2250,0.2091,3.9498,5,3.9712,0.0015,0.0024,0.302
3,2260,0.204,3.8086,5,3.8055,0.0016,0.0021,0.6121
3,2270,0.2065,3.9428,5,3.9342,0.0016,0.0021,0.2249
3,2280,0.2284,4.1689,5,4.135,0.0015,0.0022,0.3603
3,2290,0.2231,4.052,5,3.4173,0.0017,0.0029,1.0919
3,2300,0.2083,4.0146,5,3.9014,0.0015,0.0025,0.5653
3,2310,0.1999,3.8199,5,3.9667,0.0015,0.0022,0.5411
3,2320,0.175,2.8692,5,2.8024,0.0015,0.004,0.3975
3,2330,0.1814,2.9604,5,3.141,0.0014,0.0031,0.3758
3,2340,0.1833,2.9643,5,3.0059,0.0013,0.0027,0.2276
3,2350,0.1869,3.0052,5,2.9383,0.0012,0.0027,0.325
3,2360,0.1961,3.081,5,3.1244,0.0013,0.0022,0.4418
3,2370,0.2146,3.2409,5,3.2414,0.0013,0.0022,0.4585
3,2380,0.2318,3.5156,5,3.5224,0.0012,0.0021,0.3338
3,2390,0.2209,3.277,5,3.2896,0.0016,0.002,0.4665
3,2400,0.2182,3.2049,5,3.1813,0.0013,0.0018,0.1972
3,2410,0.1674,2.5476,5,2.6208,0.0014,0.0015,0.4618
3,2420,0.1917,2.8278,5,2.8713,0.0017,0.0016,0.2665
3,2430,0.1575,2.4254,5,2.4275,0.0014,0.0014,0.1458
3,2440,0.1488,2.2786,5,2.2872,0.0015,0.0013,0.2764
3,2450,0.1916,2.8165,5,2.8722,0.0015,0.0017,0.3926
3,2460,0.1563,2.3857,5,2.4039,0.0016,0.0014,0.4103
3,2470,0.1739,2.6167,5,2.5524,0.0015,0.0015,0.1454
3,2480,0.1542,2.3314,5,2.324,0.0015,0.0013,0.2792
3,2490,0.1474,2.2578,5,2.2546,0.0015,0.0013,0.2363
3,2500,0.1655,2.4871,5,2.4694,0.0016,0.0014,0.2765
3,2510,0.1696,2.6002,5,2.6138,0.0017,0.0015,0.3984
3,2520,0.1686,2.5546,5,2.4698,0.0017,0.0016,0.2394
3,2530,0.1978,3.0153,5,3.0451,0.0018,0.0018,0.3479
3,2540,0.141,2.2369,5,2.2389,0.0016,0.0013,0.3563
3,2550,0.1412,2.1881,5,2.2373,0.0015,0.0012,0.2356
3,2560,0.1098,1.7992,5,1.805,0.0014,0.0009,0.2495
3,2570,0.1093,1.7476,5,1.7809,0.0014,0.001,0.2993
3,2580,0.1758,2.7537,5,2.7686,0.0014,0.0017,0.1987
3,2590,0.1976,3.1386,5,3.1181,0.0014,0.0017,0.3974
3,2600,0.2011,3.0983,5,3.1118,0.0018,0.0018,0.3909
3,2610,0.1593,2.5235,5,2.4904,0.0017,0.0015,0.1365
3,2620,0.1293,2.0283,5,1.9925,0.0013,0.0011,0.199
3,2630,0.1484,2.3725,5,2.4255,0.0015,0.0013,0.2273
3,2640,0.1701,2.6274,5,2.6251,0.0014,0.0016,0.3903
3,2650,0.1224,1.9725,5,2.057,0.0014,0.0012,0.236
3,2660,0.1432,2.2084,5,2.1891,0.0017,0.0014,0.1402
3,2670,0.097,1.5341,5,1.5099,0.0014,0.0009,0.0836
3,2680,0.1274,2.0135,5,2.0838,0.0014,0.0012,0.3851
3,2690,0.1116,1.8622,5,1.8874,0.0014,0.001,0.2464
3,2700,0.1223,1.9844,5,1.9831,0.0015,0.0011,0.1372
3,2710,0.1545,2.5012,5,2.5175,0.0014,0.0014,0.2643
3,2720,0.1289,2.0351,5,2.0517,0.0017,0.0011,0.2412
3,2730,0.166,2.7014,5,2.7109,0.0014,0.0015,0.2451
3,2740,0.1477,2.2721,5,2.2245,0.0014,0.0014,0.2189
3,2750,0.144,2.322,5,2.3067,0.0015,0.0014,0.2535
3,2760,0.123,2.0243,5,2.0024,0.0015,0.0013,0.3009
3,2770,0.1906,3.0078,5,2.9993,0.0012,0.0018,0.2452
3,2780,0.1195,1.9379,5,1.9517,0.0013,0.0011,0.2057
3,2790,0.1788,2.8519,5,2.9104,0.0014,0.0017,0.4052
3,2800,0.1315,2.1972,5,2.2793,0.0015,0.0013,0.2405
3,2810,0.1153,1.8833,5,1.8816,0.0012,0.001,0.1061
3,2820,0.1516,2.3928,5,2.3577,0.0013,0.0013,0.2723
3,2830,0.1613,2.5874,5,2.5845,0.0018,0.0016,0.172
3,2840,0.0812,1.4075,5,1.4289,0.0013,0.0008,0.1098
3,2850,0.107,1.6862,5,1.6496,0.0013,0.001,0.1468
3,2860,0.0816,1.3735,5,1.3979,0.0015,0.0008,0.0691
3,2870,0.1548,2.4511,5,2.4799,0.0014,0.0017,0.2922
3,2880,0.0994,1.6526,5,1.6793,0.0015,0.001,0.2385
3,2890,0.09,1.5623,5,1.51,0.0014,0.0009,0.1176
3,2900,0.1308,2.0732,5,2.0691,0.0014,0.0012,0.1086
3,2910,0.0559,1.0787,5,1.0852,0.0012,0.0006,0.0514
3,2920,0.0845,1.4044,5,1.3825,0.0014,0.0009,0.0704
3,2930,0.1071,1.7705,5,1.7801,0.0016,0.0011,0.0936
3,2940,0.0721,1.2342,5,1.2176,0.0013,0.0009,0.1688
3,2950,0.0813,1.4308,5,1.4084,0.0012,0.0009,0.0917
3,2960,0.0861,1.6106,5,1.688,0.0011,0.0012,0.1288
3,2970,0.0805,1.3878,5,1.3969,0.001,0.0008,0.1449
3,2980,0.104,1.7749,5,1.7686,0.0015,0.001,0.1591
3,2990,0.2021,3.1509,5,3.1117,0.0013,0.0018,0.33
3,3000,0.1247,2.0348,5,2.089,0.0013,0.0012,0.4351
3,3010,0.1302,2.073,5,2.1484,0.0011,0.0012,0.2281
3,3020,0.1241,1.9795,5,1.9808,0.0013,0.0011,0.2249
3,3030,0.0934,1.5039,5,1.4594,0.0012,0.0008,0.166
3,3040,0.0759,1.2987,5,1.2914,0.0015,0.0007,0.1237
3,3050,0.0785,1.3521,5,1.3711,0.001,0.0008,0.2242
3,3060,0.0842,1.4607,5,1.4243,0.0012,0.0008,0.0771
3,3070,0.0871,1.4777,5,1.4399,0.0009,0.0011,0.1031
3,3080,0.08,1.3462,5,1.3663,0.0012,0.0008,0.2398
3,3090,0.1352,2.163,5,2.1688,0.0012,0.0012,0.091
3,3100,0.1067,1.785,5,1.8004,0.0012,0.0011,0.1528
3,3110,0.061,1.0937,5,1.0999,0.0012,0.0006,0.0997
3,3120,0.0795,1.3348,5,1.3537,0.0011,0.0007,0.0574
3,3130,0.0724,1.3602,5,1.3303,0.0012,0.0011,0.1086
3,3140,0.0768,1.372,5,1.4443,0.001,0.0009,0.1906
3,3150,0.0724,1.2794,5,1.2665,0.0014,0.0009,0.134
3,3160,0.0828,1.3602,5,1.3173,0.001,0.0009,0.191
3,3170,0.0647,1.1798,5,1.1769,0.001,0.0007,0.1715
3,3180,0.0789,1.3989,5,1.3719,0.0014,0.0009,0.0696
3,3190,0.0805,1.4622,5,1.4763,0.0012,0.0009,0.1171
3,3200,0.0666,1.2155,5,1.1615,0.0011,0.0008,0.0773
3,3210,0.0652,1.224,5,1.2546,0.001,0.0008,0.1779
3,3220,0.0739,1.3278,5,1.2876,0.0013,0.0009,0.07
3,3230,0.0743,1.3041,5,1.3269,0.0014,0.001,0.1802
3,3240,0.0844,1.4852,5,1.515,0.0012,0.0011,0.0961
3,3250,0.1491,2.3062,5,2.2892,0.0011,0.0014,0.2086
3,3260,0.2174,3.2685,5,3.2225,0.0013,0.0022,0.3609
3,3270,0.2071,3.0617,5,3.0678,0.0012,0.0021,0.302
3,3280,0.1535,2.2968,5,2.3256,0.001,0.0015,0.2838
3,3290,0.1717,2.619,5,2.6444,0.0013,0.0017,0.3631
3,3300,0.1289,2.0083,5,2.0081,0.0014,0.0014,0.2549
3,3310,0.1323,2.0252,5,2.0007,0.0012,0.0014,0.1192
3,3320,0.1836,2.7385,5,2.7846,0.0014,0.0018,0.2805
3,3330,0.0722,1.2513,5,1.2584,0.0015,0.0009,0.116
3,3340,0.1857,2.84,5,2.8317,0.0015,0.0018,0.2085
3,3350,0.1557,2.3614,5,2.3375,0.0015,0.0016,0.1475
3,3360,0.1124,1.8012,5,1.7836,0.0015,0.0011,0.1842
3,3370,0.1393,2.1748,5,2.1842,0.0017,0.0014,0.2086
3,3380,0.1838,2.789,5,2.8035,0.0011,0.0018,0.2735
3,3390,0.1511,2.3461,5,2.3307,0.0012,0.0013,0.2027
3,3400,0.1766,2.6458,5,2.6403,0.0012,0.0017,0.1853
3,3410,0.1771,2.6537,5,2.6408,0.0011,0.0017,0.2324
3,3420,0.1468,2.3294,5,2.3072,0.0012,0.0015,0.2115
3,3430,0.1533,2.4431,5,2.4801,0.0013,0.0018,0.4488
3,3440,0.1521,2.361,5,2.3512,0.0013,0.0014,0.2362
3,3450,0.1949,2.9848,5,3.0017,0.0015,0.0021,0.4413
3,3460,0.2115,3.3024,5,3.3463,0.0012,0.0024,0.445
3,3470,0.213,3.3214,5,3.324,0.0013,0.0026,0.4083
3,3480,0.1649,2.6088,5,2.6444,0.0016,0.0019,0.5176
3,3490,0.2145,3.3018,5,3.2648,0.0012,0.0022,0.4531
3,3500,0.1813,2.8002,5,2.7575,0.0015,0.0023,0.486
3,3510,0.1373,2.2103,5,2.2075,0.0013,0.0021,0.1286
3,3520,0.1724,2.7742,5,2.7736,0.0014,0.0019,0.4327
3,3530,0.1129,1.8576,5,1.8994,0.0014,0.0014,0.1264
3,3540,0.1568,2.4584,5,2.5014,0.0014,0.0017,0.1453
3,3550,0.2036,3.1135,5,3.0901,0.0013,0.0023,0.4101
3,3560,0.1498,2.3891,5,2.4628,0.0013,0.0016,0.1783
3,3570,0.2181,3.2897,5,3.3036,0.0012,0.0021,0.3918
3,3580,0.2022,3.0618,5,3.0998,0.0012,0.0021,0.4411
3,3590,0.1844,2.9286,5,2.9582,0.0014,0.0027,0.3883
3,3600,0.2157,3.296,5,3.2244,0.0013,0.0022,0.3679
3,3610,0.2511,3.8242,5,3.8104,0.0013,0.0028,0.3917
3,3620,0.2499,3.8767,5,3.9357,0.0012,0.0026,0.5002
3,3630,0.248,3.8291,5,3.7356,0.0012,0.0025,0.3957
3,3640,0.2337,3.6981,5,3.7023,0.0013,0.0024,0.3231
3,3650,0.2481,3.8943,5,3.991,0.0013,0.0026,0.3722
3,3660,0.2548,3.8991,5,3.8286,0.0012,0.0026,0.4718
3,3670,0.2577,3.996,5,4.012,0.0014,0.0025,0.6933
3,3680,0.2512,3.9719,5,4.0322,0.0012,0.0028,0.5842
3,3690,0.256,3.9823,5,3.8814,0.0014,0.0029,0.4573
3,3700,0.2577,4.0296,5,4.0587,0.0013,0.0028,0.4286
3,3710,0.2391,3.6809,5,3.6408,0.0015,0.0027,0.4072
3,3720,0.2319,3.6599,5,3.555,0.0015,0.0025,0.4909
3,3730,0.2461,3.9086,5,3.9297,0.0016,0.0027,0.5333
3,3740,0.2524,4.0133,5,4.1284,0.0017,0.0028,0.3346
3,3750,0.2275,3.5523,5,3.5671,0.0014,0.0026,0.4599
3,3760,0.2591,4.0995,5,4.2212,0.0015,0.0027,0.5786
3,3770,0.2603,4.1208,5,4.1894,0.0016,0.0027,0.5004
3,3780,0.233,3.6705,5,3.7132,0.0019,0.0028,0.5086
3,3790,0.2543,3.9305,5,3.9802,0.0016,0.0027,0.4928
3,3800,0.2447,3.886,5,3.8866,0.0016,0.0025,0.4105
3,3810,0.2589,4.0565,5,4.039,0.0014,0.0027,0.4498
3,3820,0.2489,4.0018,5,4.0231,0.0016,0.0029,0.4113
3,3830,0.2317,3.6945,5,3.6367,0.0017,0.0025,0.3019
3,3840,0.2307,3.7217,5,3.7259,0.0021,0.0024,0.5032
3,3850,0.245,4.0173,5,4.0356,0.0017,0.0026,0.599
3,3860,0.2361,3.8607,5,3.8453,0.0017,0.0028,0.4447
