version,step,R_mean,G_n_mean,n,q_tot_pred_mean,drbfn_loss,qi_loss,qtot_loss
3,3840,0.4798,6.6489,5,6.7811,0.0261,0.1327,4.6017
3,3850,0.5242,7.3817,5,7.2453,0.0245,0.1243,3.8498
3,3860,0.4748,6.5538,5,6.5501,0.0252,0.124,3.6874
3,3870,0.5103,7.3339,5,7.4945,0.0256,0.1345,4.757
3,3880,0.5135,7.0947,5,7.0538,0.0248,0.1191,3.3378
3,3890,0.554,7.491,5,7.2543,0.0252,0.1267,3.6834
3,3900,0.4669,6.3821,5,6.5695,0.0236,0.132,3.8263
3,3910,0.5592,7.4937,5,7.3793,0.0246,0.1357,3.1886
3,3920,0.4983,6.9279,5,6.8277,0.0256,0.1328,3.6595
3,3930,0.4821,6.6299,5,6.728,0.0244,0.1141,3.8408
3,3940,0.4712,6.433,5,6.6786,0.0247,0.1273,4.3508
3,3950,0.4909,6.559,5,6.8141,0.0227,0.1273,3.6387
3,3960,0.4908,6.8199,5,6.8632,0.0242,0.1292,3.6153
3,3970,0.5983,7.8717,5,7.5683,0.024,0.1428,4.1126
3,3980,0.5292,7.1114,5,7.1091,0.0272,0.1399,4.4063
3,3990,0.5591,7.9782,5,7.9334,0.0221,0.152,4.5357
3,4000,0.5477,7.6704,5,7.3622,0.0245,0.1431,3.794
3,4010,0.535,7.2395,5,7.0888,0.0259,0.154,5.1638
3,4020,0.5133,7.1077,5,7.2991,0.0263,0.1578,4.4538
3,4030,0.5287,7.2043,5,7.3418,0.0252,0.164,4.838
3,4040,0.511,7.3166,5,7.2689,0.0264,0.1329,4.5838
3,4050,0.5244,7.2484,5,7.4175,0.0255,0.1447,4.3898
3,4060,0.512,7.168,5,7.3638,0.0247,0.1648,3.8747
3,4070,0.5302,7.0521,5,6.9408,0.0238,0.1512,4.4555
3,4080,0.5125,6.9994,5,6.8307,0.0259,0.1487,4.3624
3,4090,0.5925,7.9659,5,7.8414,0.0247,0.1729,5.1701
3,4100,0.595,7.866,5,7.6099,0.0243,0.1774,5.2035
3,4110,0.4882,6.5677,5,6.6381,0.0242,0.1856,4.007
3,4120,0.5756,7.7733,5,7.4828,0.0257,0.156,4.6415
3,4130,0.5535,7.3188,5,7.0501,0.0259,0.1746,4.4728
3,4140,0.55,7.3098,5,7.1401,0.0253,0.1648,4.3727
3,4150,0.5374,7.253,5,7.0773,0.0256,0.1817,4.345
3,4160,0.5313,7.3749,5,7.3941,0.0255,0.1769,4.5893
3,4170,0.5232,7.4464,5,7.7281,0.0239,0.1683,4.7856
3,4180,0.501,6.7603,5,6.6996,0.0255,0.1861,4.7122
3,4190,0.5453,7.7373,5,7.5179,0.0223,0.1708,4.6796
3,4200,0.5773,7.7046,5,7.6668,0.0259,0.1696,4.9548
3,4210,0.5249,7.0305,5,6.9906,0.0241,0.1841,4.243
3,4220,0.5563,7.6767,5,7.656,0.0262,0.1832,4.8788
3,4230,0.5351,7.4255,5,7.6457,0.0244,0.1575,3.7801
3,4240,0.5819,7.9483,5,7.8783,0.0254,0.191,4.4304
3,4250,0.567,7.7035,5,7.5259,0.025,0.1736,4.4151
3,4260,0.5059,6.8817,5,6.8919,0.0261,0.1795,3.5218
3,4270,0.5183,7.1523,5,7.3879,0.0238,0.1824,4.4864
3,4280,0.5187,7.2746,5,7.2851,0.0241,0.1873,3.6086
3,4290,0.5312,7.4433,5,7.1844,0.0236,0.1905,4.8849
3,4300,0.5456,7.2178,5,7.1413,0.0268,0.1924,4.7094
3,4310,0.5008,6.7077,5,7.0128,0.0234,0.2119,5.037
3,4320,0.5113,6.8752,5,6.7866,0.0236,0.1931,4.6248
3,4330,0.5562,7.4968,5,7.5504,0.0238,0.1893,4.9565
3,4340,0.5401,7.6586,5,7.5776,0.0243,0.2136,4.1663
3,4350,0.5393,7.4987,5,7.3816,0.0261,0.208,3.316
3,4360,0.54,7.5257,5,7.5797,0.0227,0.1956,3.6314
3,4370,0.5075,7.0591,5,7.4507,0.024,0.1861,4.3106
3,4380,0.536,7.1015,5,7.1967,0.0239,0.2051,4.416
3,4390,0.5618,7.8362,5,7.4392,0.0258,0.197,5.3513
3,4400,0.5599,7.7586,5,7.626,0.0234,0.1928,4.504
3,4410,0.5754,8.0174,5,7.5307,0.0217,0.2022,4.6287
3,4420,0.606,8.0941,5,7.8744,0.0251,0.2447,4.7108
3,4430,0.571,7.7708,5,7.5594,0.0276,0.2119,5.2815
3,4440,0.5417,7.2431,5,7.217,0.0219,0.2376,3.7975
3,4450,0.565,7.5205,5,7.5643,0.0233,0.2343,3.8982
3,4460,0.5095,7.3077,5,7.4256,0.0238,0.2245,4.5267
3,4470,0.526,7.3173,5,7.7161,0.0263,0.2396,5.6882
3,4480,0.5204,7.3281,5,7.265,0.0244,0.1905,4.2997
3,4490,0.5035,6.9222,5,7.1465,0.0236,0.2631,5.2558
3,4500,0.5464,7.5453,5,7.7094,0.0237,0.2066,4.2449
3,4510,0.5737,8.1095,5,7.8871,0.0251,0.2388,3.9592
3,4520,0.5642,8.083,5,8.0098,0.0253,0.2425,5.0278
3,4530,0.5158,7.2621,5,7.332,0.0272,0.2386,4.9384
3,4540,0.5442,7.655,5,7.8043,0.0246,0.3119,6.0533
3,4550,0.5964,8.112,5,7.6784,0.0239,0.2561,5.1063
3,4560,0.5838,8.1588,5,8.2136,0.0256,0.2462,5.0404
3,4570,0.5681,8.0439,5,8.1323,0.0214,0.2356,4.6349
3,4580,0.5073,7.4547,5,7.7722,0.0249,0.2371,4.1252
3,4590,0.5941,8.365,5,8.1018,0.025,0.2469,3.4799
3,4600,0.5267,7.6663,5,7.4366,0.0268,0.2188,4.3087
3,4610,0.5152,7.3561,5,7.6846,0.025,0.2273,4.494
3,4620,0.5772,8.2052,5,8.0062,0.0226,0.2578,4.9459
3,4630,0.4918,6.8389,5,6.9029,0.0238,0.2274,3.4812
3,4640,0.5315,7.4797,5,7.6992,0.0212,0.2378,4.2566
3,4650,0.5429,7.881,5,8.0235,0.0273,0.2874,5.1684
3,4660,0.5725,7.9211,5,7.6441,0.0241,0.2637,4.2463
3,4670,0.5269,7.2468,5,7.3854,0.0231,0.2595,3.7636
3,4680,0.6267,8.4854,5,8.1376,0.0242,0.2656,4.6278
3,4690,0.5695,7.8746,5,7.4435,0.0235,0.2561,4.8989
3,4700,0.5211,7.1845,5,7.1811,0.0263,0.255,5.5266
3,4710,0.5089,7.1885,5,7.4737,0.022,0.2411,4.014
3,4720,0.5386,7.4348,5,7.1671,0.0238,0.297,4.5825
3,4730,0.545,7.3029,5,7.5611,0.0238,0.3032,5.1095
3,4740,0.5134,6.9992,5,6.8806,0.0223,0.2983,4.4892
3,4750,0.5548,7.6631,5,7.5516,0.0248,0.2829,3.9522
3,4760,0.562,7.8008,5,7.8642,0.0251,0.2875,4.2241
3,4770,0.5761,8.0902,5,7.8898,0.0244,0.2982,4.9137
3,4780,0.5261,7.3029,5,7.4084,0.0224,0.2827,4.9554
3,4790,0.5155,7.2349,5,7.5149,0.0237,0.2955,4.5409
3,4800,0.547,7.5343,5,7.6433,0.0226,0.266,3.6441
3,4810,0.4958,6.9537,5,7.1364,0.021,0.3186,4.3051
3,4820,0.5005,7.03,5,7.385,0.0227,0.3105,4.6028
3,4830,0.5383,7.6413,5,7.6027,0.0262,0.3123,4.7311
3,4840,0.5449,7.497,5,7.4533,0.0219,0.3054,4.2546
3,4850,0.5227,7.3801,5,7.531,0.0236,0.3264,4.2358
3,4860,0.5686,8.2762,5,8.2126,0.0257,0.3133,5.1179
3,4870,0.4945,6.9768,5,6.9761,0.0231,0.3427,4.1299
3,4880,0.5266,7.465,5,7.7597,0.024,0.3392,4.3839
3,4890,0.5741,7.7421,5,7.6245,0.0236,0.3385,5.37
3,4900,0.5256,7.4782,5,7.6021,0.0268,0.3413,4.8358
3,4910,0.5315,7.0967,5,7.2565,0.0237,0.3607,4.2105
3,4920,0.6045,8.201,5,7.8641,0.0249,0.3499,5.2845
3,4930,0.5602,7.7607,5,7.8209,0.0217,0.3518,4.1939
3,4940,0.6059,8.2067,5,8.0764,0.0245,0.338,5.1038
3,4950,0.5263,7.4115,5,7.1121,0.0251,0.3539,4.7954
3,4960,0.5575,7.9206,5,8.0408,0.0227,0.3362,4.4314
3,4970,0.5516,7.8519,5,7.7447,0.0229,0.3302,4.2716
3,4980,0.5001,7.2184,5,7.3165,0.0233,0.353,3.7397
3,4990,0.526,7.377,5,7.26,0.0239,0.3708,5.7372
3,5000,0.5261,7.2345,5,7.1577,0.0213,0.3935,4.2855
3,5010,0.5383,7.5095,5,7.6637,0.0221,0.3578,4.5493
3,5020,0.5361,7.6389,5,7.5867,0.0239,0.3453,4.971
3,5030,0.5315,7.4666,5,7.3365,0.0244,0.4144,3.5061
3,5040,0.5726,8.1196,5,8.0788,0.023,0.3853,5.1081
3,5050,0.594,8.0512,5,7.9675,0.0216,0.3782,5.3013
3,5060,0.569,7.923,5,7.8077,0.0221,0.3772,5.4819
