version,step,R_mean,G_n_mean,n,q_tot_pred_mean,drbfn_loss,qi_loss,qtot_loss
3,3860,0.3883,5.1946,5,5.2759,0.0105,0.0251,1.3264
3,3870,0.3892,5.297,5,5.4088,0.0111,0.0274,2.1465
3,3880,0.3842,5.2142,5,5.2773,0.0118,0.0243,1.2927
3,3890,0.41,5.3662,5,5.3932,0.0108,0.0315,2.6559
3,3900,0.4057,5.3503,5,5.4182,0.011,0.034,2.0266
3,3910,0.3929,5.117,5,5.0942,0.0127,0.0414,1.7944
3,3920,0.4256,5.4764,5,5.4827,0.0104,0.0275,2.0683
3,3930,0.3932,5.1724,5,5.121,0.0112,0.0259,1.2998
3,3940,0.3884,5.2146,5,5.3315,0.0123,0.0317,2.2497
3,3950,0.4469,5.6769,5,5.5876,0.0117,0.0401,3.0966
3,3960,0.3852,4.9985,5,5.1319,0.0131,0.0308,2.64
3,3970,0.4504,5.7934,5,5.6692,0.0115,0.0348,1.9631
3,3980,0.4271,5.5574,5,5.4944,0.0118,0.0355,2.1479
3,3990,0.4545,5.7785,5,5.6984,0.0119,0.0338,2.5512
3,4000,0.4182,5.4751,5,5.3671,0.0107,0.0406,2.156
3,4010,0.4553,5.9712,5,5.8333,0.0122,0.0409,2.6913
3,4020,0.4582,5.8947,5,5.9744,0.0114,0.0399,2.935
3,4030,0.4418,5.8902,5,5.7936,0.0105,0.0366,2.4821
3,4040,0.4266,5.6527,5,5.6581,0.0106,0.0369,1.8296
3,4050,0.4103,5.3359,5,5.4396,0.0103,0.0364,1.4703
3,4060,0.4049,5.4818,5,5.4247,0.0122,0.0369,2.1642
3,4070,0.3997,5.3704,5,5.5275,0.0107,0.0353,2.0451
3,4080,0.4073,5.4978,5,5.6022,0.0109,0.034,2.2797
3,4090,0.4572,5.8483,5,5.7876,0.0119,0.0428,2.6262
3,4100,0.4137,5.5794,5,5.7287,0.0107,0.0327,1.5113
3,4110,0.4121,5.3431,5,5.3551,0.0112,0.0449,2.4066
3,4120,0.4408,5.6163,5,5.7378,0.0107,0.0387,2.4118
3,4130,0.4433,5.6631,5,5.7819,0.0109,0.0358,2.0082
3,4140,0.4508,5.8456,5,5.5168,0.0115,0.044,2.7979
3,4150,0.4737,5.9358,5,5.5797,0.0117,0.0543,3.3594
3,4160,0.4369,5.6728,5,5.6662,0.0112,0.0411,2.4876
3,4170,0.4425,5.9465,5,6.0501,0.0116,0.04,1.9668
3,4180,0.428,5.6497,5,5.6181,0.0114,0.0366,2.2961
3,4190,0.4233,5.6947,5,5.9451,0.0112,0.031,2.3243
3,4200,0.4014,5.4139,5,5.6486,0.0111,0.0383,1.8843
3,4210,0.4013,5.4639,5,5.7129,0.0118,0.0369,2.3191
3,4220,0.458,6.0124,5,5.896,0.0127,0.0387,2.7519
3,4230,0.4464,5.8181,5,5.9451,0.0129,0.0409,3.5009
3,4240,0.4339,5.8271,5,5.7295,0.0139,0.0407,2.2827
3,4250,0.4083,5.5575,5,5.7778,0.0119,0.0317,2.4905
3,4260,0.4717,5.9956,5,5.6334,0.0124,0.048,3.0825
3,4270,0.4075,5.4746,5,5.4942,0.013,0.0376,1.8161
3,4280,0.447,6.0003,5,6.1484,0.0126,0.0411,2.0675
3,4290,0.4514,6.0754,5,6.0213,0.0122,0.0438,2.8887
3,4300,0.4151,5.4666,5,5.5869,0.011,0.0387,2.0009
3,4310,0.396,5.3731,5,5.1768,0.0115,0.0409,2.4825
3,4320,0.4425,5.9404,5,6.1539,0.013,0.0501,2.7201
3,4330,0.4127,5.5022,5,5.4863,0.0137,0.0469,2.4869
3,4340,0.4487,5.8198,5,5.6255,0.0115,0.0462,2.2852
3,4350,0.4282,5.7514,5,5.9294,0.0121,0.0472,2.6561
3,4360,0.4048,5.3345,5,5.2988,0.0121,0.0398,1.7124
3,4370,0.4406,5.8313,5,5.7817,0.013,0.0463,3.0731
3,4380,0.4022,5.524,5,5.5368,0.0112,0.0407,2.725
3,4390,0.4184,5.6407,5,5.6779,0.0124,0.0484,1.7046
3,4400,0.4127,5.529,5,5.6068,0.0121,0.0455,2.3532
3,4410,0.4307,5.8304,5,5.8381,0.0134,0.0538,2.849
3,4420,0.4947,6.3211,5,5.7512,0.0137,0.0481,2.9762
3,4430,0.4658,6.0491,5,5.89,0.0146,0.0597,3.3692
3,4440,0.3674,4.9615,5,5.1051,0.0123,0.0404,2.1455
3,4450,0.4531,5.947,5,6.1669,0.0125,0.0553,2.8062
3,4460,0.3949,5.4978,5,5.6623,0.013,0.041,1.7634
3,4470,0.4376,5.8262,5,5.8372,0.0139,0.0484,2.3091
3,4480,0.465,6.1653,5,6.0908,0.0134,0.0513,2.6179
3,4490,0.4269,5.7791,5,5.7279,0.0133,0.0608,2.6674
3,4500,0.4252,5.8619,5,5.9089,0.013,0.0543,2.0506
3,4510,0.4279,5.7572,5,5.6357,0.0132,0.0591,2.6636
3,4520,0.4692,5.9937,5,5.8516,0.013,0.0517,2.72
3,4530,0.4302,5.7114,5,5.713,0.0128,0.0589,2.6965
3,4540,0.4144,5.6912,5,5.8246,0.0143,0.1062,3.8305
3,4550,0.414,5.4693,5,5.5666,0.0138,0.0535,2.4723
3,4560,0.3833,5.0333,5,5.5112,0.0118,0.0521,2.1598
3,4570,0.4248,5.7521,5,5.6945,0.0136,0.0466,2.1021
3,4580,0.4285,5.7281,5,5.5717,0.0144,0.0598,2.3936
3,4590,0.3854,5.2605,5,5.5577,0.015,0.0531,2.2549
3,4600,0.4269,5.7685,5,5.6023,0.013,0.0492,2.5325
3,4610,0.4157,5.5349,5,5.6039,0.0129,0.0562,2.6645
3,4620,0.3768,4.683,5,4.3029,0.0109,0.0519,1.8694
3,4630,0.3764,4.5685,5,4.8769,0.0105,0.0436,1.9249
3,4640,0.3908,4.8848,5,4.8073,0.0115,0.0446,2.2957
3,4650,0.3744,4.6622,5,4.772,0.0122,0.0444,1.9708
3,4660,0.4306,5.3142,5,5.1175,0.0124,0.0525,2.0817
3,4670,0.4155,5.1605,5,5.0822,0.013,0.0426,2.3114
3,4680,0.4416,5.4461,5,5.5411,0.0123,0.051,2.4665
3,4690,0.4124,5.1284,5,5.1015,0.0124,0.0414,1.6981
3,4700,0.423,5.1726,5,5.1355,0.0118,0.0469,2.0483
3,4710,0.4429,5.3977,5,5.3648,0.0127,0.0572,3.2337
3,4720,0.4176,5.3022,5,5.3417,0.0112,0.0463,2.0294
3,4730,0.448,5.46,5,5.4099,0.012,0.049,2.4456
3,4740,0.4613,5.63,5,5.4733,0.0125,0.048,2.513
3,4750,0.4118,5.2044,5,5.2984,0.0126,0.0468,1.8679
3,4760,0.4258,5.3443,5,5.5655,0.0106,0.0492,2.2055
3,4770,0.4197,5.4045,5,5.3948,0.0119,0.0532,2.0509
3,4780,0.4897,5.964,5,5.799,0.0126,0.0597,2.597
3,4790,0.4806,5.9508,5,5.7404,0.0129,0.0574,2.9983
3,4800,0.4423,5.457,5,5.4882,0.012,0.0506,2.5741
3,4810,0.434,5.3901,5,5.4147,0.0125,0.0469,2.438
3,4820,0.4104,5.2315,5,5.4481,0.0114,0.044,2.6747
3,4830,0.4526,5.5598,5,5.5834,0.0126,0.0658,3.4941
3,4840,0.4021,5.0229,5,5.2049,0.0123,0.0511,2.4832
3,4850,0.4382,5.3538,5,5.436,0.0112,0.0571,3.1649
3,4860,0.4468,5.5839,5,5.6027,0.0118,0.0537,2.0029
3,4870,0.4425,5.6258,5,5.647,0.0134,0.0583,2.6403
3,4880,0.4889,5.9566,5,5.8786,0.0129,0.0591,2.7187
3,4890,0.4732,5.9805,5,5.7372,0.0139,0.0703,2.8026
3,4900,0.4558,5.8167,5,5.7273,0.0127,0.0598,2.761
3,4910,0.442,5.5966,5,5.5188,0.0138,0.0586,2.1389
3,4920,0.4541,5.593,5,5.5743,0.0122,0.0574,2.521
3,4930,0.4942,6.0034,5,5.8146,0.0129,0.0754,3.5525
3,4940,0.4712,5.777,5,5.5738,0.0129,0.0715,3.3767
3,4950,0.4596,5.6483,5,5.5297,0.0136,0.0621,2.4612
3,4960,0.4354,5.5463,5,5.4943,0.0121,0.0574,2.6122
3,4970,0.4126,5.3366,5,5.508,0.0117,0.0513,1.8504
3,4980,0.4267,5.4554,5,5.5401,0.0115,0.0603,2.3908
3,4990,0.4422,5.4709,5,5.566,0.0116,0.0634,2.7716
3,5000,0.4554,5.7069,5,5.6796,0.0135,0.0612,1.9943
3,5010,0.4388,5.6109,5,5.4916,0.0128,0.0638,2.3652
3,5020,0.426,5.3152,5,5.5643,0.0117,0.0514,2.3186
3,5030,0.4653,5.7343,5,5.6896,0.0117,0.063,2.3832
3,5040,0.451,5.8281,5,5.6433,0.0146,0.0595,3.0799
3,5050,0.4693,5.7661,5,5.7882,0.0129,0.0564,2.9908
3,5060,0.4555,5.6448,5,5.616,0.012,0.0651,3.1842
3,5070,0.478,5.9839,5,5.789,0.0136,0.0647,3.4126
3,5080,0.433,5.5372,5,5.3399,0.0111,0.0574,2.6398
3,5090,0.4328,5.4173,5,5.5158,0.0122,0.0573,2.3753
3,5100,0.437,5.447,5,5.6161,0.0119,0.0517,2.1734
3,5110,0.4653,5.8387,5,5.6632,0.0127,0.0685,3.0317
3,5120,0.4569,5.7408,5,5.6485,0.0125,0.0828,2.7391
3,5130,0.4466,5.871,5,5.7213,0.012,0.0604,2.8304
3,5140,0.4267,5.4073,5,5.3133,0.0116,0.0597,2.1881
3,5150,0.418,5.2681,5,5.4019,0.0125,0.058,2.0925
3,5160,0.4245,5.3859,5,5.5808,0.0111,0.0573,2.6271
3,5170,0.467,5.8884,5,5.7442,0.0135,0.0806,3.4305
3,5180,0.4129,5.2638,5,5.2374,0.0133,0.0515,2.5473
3,5190,0.4368,5.5417,5,5.705,0.0117,0.0642,2.3162
3,5200,0.4683,5.8697,5,5.7505,0.0135,0.0807,3.5416
3,5210,0.4426,5.7041,5,5.7821,0.0124,0.0651,2.221
3,5220,0.4762,5.9001,5,5.5951,0.0122,0.0819,3.078
3,5230,0.4194,5.3289,5,5.5273,0.0105,0.0663,1.8999
3,5240,0.4568,5.8032,5,5.6833,0.0134,0.0709,2.7496
3,5250,0.4213,5.4037,5,5.2909,0.0118,0.0627,2.177
3,5260,0.4153,5.4449,5,5.4667,0.0112,0.0591,1.8019
3,5270,0.406,5.4456,5,5.5529,0.0126,0.0627,3.0334
3,5280,0.4398,5.6228,5,5.5528,0.0123,0.0696,2.4233
3,5290,0.4653,5.934,5,5.6538,0.0133,0.0827,3.4101
3,5300,0.4565,5.5439,5,5.4452,0.0115,0.0782,2.799
3,5310,0.4262,5.484,5,5.594,0.0115,0.071,2.4587
3,5320,0.3997,5.2656,5,5.5464,0.011,0.0582,1.4515
3,5330,0.4638,5.8065,5,5.5583,0.0131,0.0844,3.0525
3,5340,0.418,5.5604,5,5.4322,0.0109,0.0722,2.2175
3,5350,0.4544,5.7902,5,5.8232,0.0118,0.0842,3.7735
3,5360,0.4449,5.8072,5,5.7916,0.0126,0.0786,2.8218
3,5370,0.434,5.6562,5,5.5643,0.0121,0.0756,2.6557
3,5380,0.4413,5.7977,5,5.69,0.0111,0.0702,2.7061
3,5390,0.4413,5.833,5,5.6992,0.0127,0.0815,2.5296
3,5400,0.4046,5.3386,5,5.5986,0.0116,0.0746,2.1964
3,5410,0.4248,5.5885,5,5.6778,0.013,0.0754,2.9557
3,5420,0.4545,6.0002,5,5.799,0.0129,0.0868,2.8032
3,5430,0.4514,5.7834,5,5.6926,0.0118,0.0793,3.2874
3,5440,0.4221,5.6822,5,5.8906,0.0141,0.076,2.4123
3,5450,0.4281,5.6405,5,5.595,0.0128,0.0757,2.4003
3,5460,0.4197,5.5625,5,5.7149,0.0128,0.0817,2.3191
3,5470,0.43,5.593,5,5.8587,0.0106,0.0836,2.2897
3,5480,0.4152,5.6104,5,5.6128,0.0118,0.0796,2.0861
3,5490,0.5443,6.7226,5,6.3787,0.0139,0.0997,4.1867
3,5500,0.5279,6.6379,5,6.3485,0.0142,0.1091,3.7163
3,5510,0.4729,5.9113,5,5.9096,0.0126,0.0834,2.982
3,5520,0.436,5.7319,5,6.0493,0.0125,0.0837,2.7843
3,5530,0.4545,5.9343,5,5.9433,0.0125,0.0839,2.2905
3,5540,0.4467,5.8309,5,5.8675,0.0123,0.0885,2.6698
3,5550,0.4732,5.9997,5,6.2096,0.0113,0.0863,3.0169
3,5560,0.4803,6.2784,5,6.3162,0.0119,0.1128,2.7351
3,5570,0.4315,5.8163,5,5.9824,0.0134,0.0911,2.6807
3,5580,0.452,6.0245,5,6.0506,0.0129,0.0879,2.745
3,5590,0.4496,5.968,5,6.1801,0.0115,0.0973,2.6155
3,5600,0.4588,6.0113,5,5.7121,0.0143,0.1079,3.8637
3,5610,0.5252,6.8531,5,7.1181,0.0132,0.1073,3.4021
3,5620,0.4753,6.5231,5,6.5607,0.0142,0.1121,3.0857
3,5630,0.4858,6.577,5,6.4964,0.0131,0.1077,3.2812
3,5640,0.4796,6.4535,5,6.6388,0.0134,0.1068,3.3018
3,5650,0.5499,7.0939,5,6.9702,0.0141,0.1218,4.3793
3,5660,0.5015,6.5552,5,6.6754,0.0154,0.1085,3.8008
3,5670,0.5092,6.856,5,6.9246,0.0134,0.1133,4.7277
3,5680,0.421,5.6593,5,5.9127,0.0114,0.1096,2.7194
3,5690,0.5059,6.56,5,6.5514,0.0138,0.1149,4.2459
3,5700,0.4746,6.503,5,6.7879,0.0128,0.1159,3.6679
3,5710,0.5067,6.9194,5,7.006,0.0144,0.112,3.7828
3,5720,0.5332,7.1758,5,6.7067,0.014,0.1326,3.9257
3,5730,0.5007,6.6413,5,6.7357,0.0153,0.1138,3.329
3,5740,0.4824,6.4276,5,6.2849,0.0148,0.1284,3.0823
3,5750,0.5136,6.8456,5,6.8513,0.0145,0.1139,3.9988
3,5760,0.476,6.4822,5,6.7629,0.0121,0.0918,3.2702
3,5770,0.5813,7.5754,5,7.0659,0.0142,0.1485,4.5207
3,5780,0.5131,6.8668,5,6.9328,0.014,0.111,3.8407
3,5790,0.4849,6.522,5,6.5688,0.0134,0.1208,3.5822
3,5800,0.4876,6.7165,5,6.936,0.0153,0.1249,4.1792
3,5810,0.5274,7.0168,5,6.7081,0.0148,0.1362,3.9377
3,5820,0.4543,6.1438,5,6.387,0.0145,0.1106,3.3895
3,5830,0.4935,6.6297,5,6.6654,0.0167,0.1097,3.5053
3,5840,0.4918,6.526,5,6.6777,0.0141,0.1269,4.3166
3,5850,0.4817,6.679,5,6.6542,0.0133,0.1131,2.8608
3,5860,0.5147,6.823,5,6.9085,0.0149,0.1526,4.3949
3,5870,0.5216,7.3336,5,7.3037,0.0138,0.1182,4.1725
3,5880,0.487,6.753,5,6.6157,0.0152,0.1147,2.8522
3,5890,0.5329,7.1807,5,7.0255,0.0147,0.1365,3.6731
3,5900,0.4775,6.657,5,6.7999,0.0139,0.1201,3.9069
3,5910,0.4754,6.4695,5,6.2681,0.0136,0.1059,2.8317
3,5920,0.5055,6.8207,5,6.8547,0.0143,0.161,4.0553
3,5930,0.4788,6.751,5,6.8062,0.0125,0.1265,3.0742
3,5940,0.4497,6.2992,5,6.4132,0.0163,0.1321,3.8421
3,5950,0.4988,6.7182,5,6.7335,0.0143,0.1156,3.6276
3,5960,0.5153,7.1571,5,6.9128,0.0164,0.1568,4.0423
3,5970,0.5099,7.0018,5,6.885,0.0138,0.1604,3.8095
3,5980,0.4833,6.9035,5,7.0342,0.0137,0.1328,4.1403
3,5990,0.4832,6.7808,5,7.0644,0.0156,0.1275,3.7827
3,6000,0.467,6.2665,5,6.4481,0.0149,0.1224,3.1779
3,6010,0.5291,7.3127,5,6.9476,0.0147,0.1447,3.4599
3,6020,0.5348,7.1512,5,7.0061,0.0145,0.1468,3.5329
3,6030,0.532,7.143,5,6.8668,0.0191,0.1702,4.5497
3,6040,0.5262,7.1224,5,7.0212,0.015,0.1523,4.6543
3,6050,0.4813,6.7571,5,6.9214,0.0154,0.1273,3.3908
3,6060,0.522,7.1922,5,6.9522,0.0169,0.1413,4.051
3,6070,0.4662,6.3978,5,6.5469,0.0158,0.136,3.8793
3,6080,0.4848,6.706,5,7.0383,0.0137,0.1331,4.2184
3,6090,0.4925,6.8535,5,6.9657,0.0166,0.1542,3.9262
3,6100,0.5183,7.3253,5,7.3354,0.0149,0.1633,4.4586
3,6110,0.4858,6.9143,5,7.2294,0.0155,0.1384,3.3895
3,6120,0.5251,7.2828,5,7.1042,0.0167,0.1407,3.8144
3,6130,0.4432,6.5904,5,6.6919,0.0185,0.1278,4.4001
3,6140,0.4925,6.9819,5,7.1982,0.0158,0.1379,4.2299
3,6150,0.5187,7.2704,5,7.1319,0.0165,0.1686,4.6644
3,6160,0.5526,7.4997,5,7.4632,0.0163,0.1661,4.3954
3,6170,0.519,7.4017,5,7.058,0.0158,0.1554,4.3919
3,6180,0.4992,7.1331,5,7.0428,0.0152,0.1451,3.2545
3,6190,0.5334,7.2993,5,7.1236,0.0154,0.167,5.2828
3,6200,0.5375,7.4735,5,7.2194,0.0167,0.1634,4.3815
3,6210,0.4975,7.0744,5,7.0532,0.016,0.1415,3.857
3,6220,0.5245,7.1568,5,7.1382,0.0161,0.1664,4.5229
3,6230,0.5046,7.0806,5,7.0239,0.0147,0.1523,3.4691
3,6240,0.5266,7.4163,5,7.1965,0.015,0.1862,4.2792
