update,timesteps,fps,incre_win_rate_mean,eval_win_rate
620,993600,71.0,0.0,
625,1001600,71.0,0.0,
630,1009600,71.0,0.0,0.0
635,1017600,71.0,0.0,
640,1025600,71.0,0.0,
645,1033600,71.0,0.0,
650,1041600,71.0,0.0,
655,1049600,70.0,0.0,0.0
660,1057600,70.0,0.0,
665,1065600,71.0,0.0,
670,1073600,71.0,0.0,
675,1081600,71.0,0.0,
680,1089600,70.0,0.0,0.0
685,1097600,71.0,0.0,
690,1105600,71.0,0.0,
695,1113600,71.0,0.0,
700,1121600,71.0,0.0,
705,1129600,71.0,0.0,0.0
710,1137600,71.0,0.0,
715,1145600,71.0,0.0,
720,1153600,71.0,0.0,
725,1161600,71.0,0.0,
730,1169600,71.0,0.0,0.0
735,1177600,71.0,0.0,
740,1185600,71.0,0.0,
745,1193600,71.0,0.0,
750,1201600,71.0,0.0,
755,1209600,71.0,0.0,0.0
760,1217600,71.0,0.0,
765,1225600,71.0,0.0,
770,1233600,71.0,0.0,
775,1241600,71.0,0.0,
780,1249600,71.0,0.0,0.0
785,1257600,71.0,0.0,
790,1265600,71.0,0.0,
795,1273600,71.0,0.0,
800,1281600,71.0,0.0,
805,1289600,71.0,0.0,0.0
810,1297600,71.0,0.0,
815,1305600,71.0,0.0,
820,1313600,71.0,0.0,
825,1321600,71.0,0.0,
830,1329600,71.0,0.0,0.0
835,1337600,71.0,0.0,
840,1345600,71.0,0.0,
845,1353600,71.0,0.0,
850,1361600,71.0,0.0,
855,1369600,71.0,0.0,0.0
860,1377600,71.0,0.0,
865,1385600,71.0,0.0,
870,1393600,71.0,0.0,
875,1401600,71.0,0.0,
880,1409600,71.0,0.0,0.0
885,1417600,71.0,0.0,
890,1425600,71.0,0.0,
895,1433600,71.0,0.0,
900,1441600,71.0,0.0,
905,1449600,71.0,0.0,0.0
910,1457600,71.0,0.0,
915,1465600,71.0,0.0,
920,1473600,71.0,0.0,
925,1481600,71.0,0.0,
930,1489600,71.0,0.0,0.0
935,1497600,71.0,0.0,
940,1505600,71.0,0.0,
945,1513600,71.0,0.0,
950,1521600,71.0,0.0,
955,1529600,71.0,0.0,0.0
960,1537600,71.0,0.0,
965,1545600,71.0,0.0,
970,1553600,71.0,0.0,
975,1561600,72.0,0.0,
980,1569600,71.0,0.0,0.0
985,1577600,71.0,0.0,
990,1585600,71.0,0.0,
995,1593600,71.0,0.0,
1000,1601600,71.0,0.0,
1005,1609600,71.0,0.0,0.0
1010,1617600,71.0,0.0,
1015,1625600,71.0,0.0,
1020,1633600,71.0,0.0,
1025,1641600,71.0,0.0,
1030,1649600,71.0,0.0,0.0
1035,1657600,71.0,0.0,
1040,1665600,71.0,0.0,
1045,1673600,72.0,0.0,
1050,1681600,72.0,0.0,
1055,1689600,71.0,0.0,0.0
1060,1697600,71.0,0.0,
1065,1705600,72.0,0.0,
1070,1713600,72.0,0.0,
1075,1721600,72.0,0.0,
1080,1729600,71.0,0.0,0.0
1085,1737600,72.0,0.0,
1090,1745600,72.0,0.0,
1095,1753600,72.0,0.0,
1100,1761600,72.0,0.0,
1105,1769600,71.0,0.0,0.0
1110,1777600,72.0,0.0,
1115,1785600,72.0,0.0,
1120,1793600,72.0,0.0,
1125,1801600,72.0,0.0,
1130,1809600,72.0,0.0,0.0
1135,1817600,72.0,0.0,
1140,1825600,72.0,0.0,
1145,1833600,72.0,0.0,
1150,1841600,72.0,0.0,
1155,1849600,71.0,0.0,0.0
1160,1857600,71.0,0.0,
1165,1865600,71.0,0.0,
1170,1873600,72.0,0.0,
1175,1881600,72.0,0.0,
1180,1889600,71.0,0.0,0.0
1185,1897600,71.0,0.0,
1190,1905600,72.0,0.0,
1195,1913600,72.0,0.0,
1200,1921600,72.0,0.0,
1205,1929600,71.0,0.0,0.0
1210,1937600,72.0,0.0,
1215,1945600,72.0,0.0,
1220,1953600,72.0,0.0,
1225,1961600,72.0,0.0,
1230,1969600,72.0,0.0,0.0
1235,1977600,72.0,0.0,
1240,1985600,72.0,0.0,
1245,1993600,72.0,0.0,
1250,2001600,72.0,0.0,
1255,2009600,72.0,0.0,0.0
1260,2017600,72.0,0.0,
1265,2025600,72.0,0.0,
1270,2033600,72.0,0.0,
1275,2041600,72.0,0.0,
1280,2049600,72.0,0.0,0.0
1285,2057600,72.0,0.0,
1290,2065600,72.0,0.0,
1295,2073600,72.0,0.0,
1300,2081600,72.0,0.0,
1305,2089600,72.0,0.0,0.0
1310,2097600,72.0,0.0,
1315,2105600,72.0,0.0,
1320,2113600,72.0,0.0,
1325,2121600,72.0,0.0,
1330,2129600,72.0,0.0,0.0
1335,2137600,72.0,0.0,
1340,2145600,72.0,0.0,
1345,2153600,72.0,0.0,
1350,2161600,72.0,0.0,
1355,2169600,72.0,0.0,0.0
1360,2177600,72.0,0.0,
1365,2185600,72.0,0.0,
1370,2193600,72.0,0.0,
1375,2201600,72.0,0.0,
1380,2209600,72.0,0.0,0.0
1385,2217600,72.0,0.0,
1390,2225600,72.0,0.0,
1395,2233600,72.0,0.0,
1400,2241600,72.0,0.0,
1405,2249600,72.0,0.0,0.0
1410,2257600,72.0,0.0,
1415,2265600,72.0,0.0,
1420,2273600,72.0,0.0,
1425,2281600,72.0,0.0,
1430,2289600,72.0,0.0,0.0
1435,2297600,72.0,0.0,
1440,2305600,72.0,0.0,
1445,2313600,72.0,0.0,
1450,2321600,72.0,0.0,
1455,2329600,72.0,0.0,0.0
1460,2337600,72.0,0.0,
1465,2345600,72.0,0.0,
1470,2353600,72.0,0.0,
1475,2361600,72.0,0.0,
1480,2369600,72.0,0.0,0.0
1485,2377600,72.0,0.0,
1490,2385600,72.0,0.0,
1495,2393600,72.0,0.0,
1500,2401600,72.0,0.0,
1505,2409600,72.0,0.0,0.0
1510,2417600,72.0,0.0,
1515,2425600,72.0,0.0,
1520,2433600,72.0,0.0,
1525,2441600,72.0,0.0,
1530,2449600,72.0,0.0,0.0
1535,2457600,72.0,0.0,
1540,2465600,72.0,0.0,
1545,2473600,72.0,0.0,
1550,2481600,72.0,0.0,
1555,2489600,72.0,0.0,0.0
1560,2497600,72.0,0.0,
1565,2505600,72.0,0.0,
1570,2513600,72.0,0.0,
1575,2521600,72.0,0.0,
1580,2529600,72.0,0.0,0.0
1585,2537600,72.0,0.0,
1590,2545600,72.0,0.0,
1595,2553600,72.0,0.0,
1600,2561600,72.0,0.0,
1605,2569600,72.0,0.0,0.0
1610,2577600,72.0,0.0,
1615,2585600,72.0,0.0,
1620,2593600,72.0,0.0,
1625,2601600,72.0,0.0,
1630,2609600,72.0,0.0,0.0
1635,2617600,72.0,0.0,
1640,2625600,72.0,0.0,
1645,2633600,72.0,0.0,
1650,2641600,72.0,0.0,
1655,2649600,72.0,0.0,0.0
1660,2657600,72.0,0.0,
1665,2665600,72.0,0.0,
1670,2673600,72.0,0.0,
1675,2681600,72.0,0.0,
1680,2689600,72.0,0.0,0.0
1685,2697600,72.0,0.0,
1690,2705600,72.0,0.0,
1695,2713600,72.0,0.0,
