update,timesteps,fps,incre_win_rate_mean,eval_win_rate
725,1161600,77.0,0.4230769230769231,
730,1169600,77.0,0.44761904761904764,0.5
735,1177600,77.0,0.4031746031746032,
740,1185600,77.0,0.41139240506329117,
745,1193600,77.0,0.36129032258064514,
750,1201600,78.0,0.4383116883116883,
755,1209600,77.0,0.4115755627009646,0.5
760,1217600,78.0,0.3738019169329074,
765,1225600,78.0,0.40894568690095845,
770,1233600,78.0,0.40192926045016075,
775,1241600,78.0,0.3536977491961415,
780,1249600,78.0,0.38412698412698415,0.5625
785,1257600,78.0,0.38782051282051283,
790,1265600,78.0,0.4064516129032258,
795,1273600,78.0,0.3517915309446254,
800,1281600,78.0,0.43548387096774194,
805,1289600,78.0,0.37261146496815284,0.59375
810,1297600,77.0,0.38782051282051283,
815,1305600,77.0,0.3883495145631068,
820,1313600,77.0,0.43729903536977494,
825,1321600,77.0,0.44904458598726116,
830,1329600,77.0,0.48717948717948717,0.59375
835,1337600,77.0,0.4588607594936709,
840,1345600,77.0,0.44904458598726116,
845,1353600,77.0,0.4299363057324841,
850,1361600,77.0,0.3954983922829582,
855,1369600,77.0,0.416403785488959,0.5
860,1377600,78.0,0.4339622641509434,
865,1385600,78.0,0.434375,
870,1393600,78.0,0.4200626959247649,
875,1401600,78.0,0.46394984326018807,
880,1409600,78.0,0.521875,0.53125
885,1417600,78.0,0.4775641025641026,
890,1425600,78.0,0.5063291139240507,
895,1433600,78.0,0.47318611987381703,
900,1441600,78.0,0.549520766773163,
905,1449600,78.0,0.517799352750809,0.59375
910,1457600,78.0,0.4551282051282051,
915,1465600,78.0,0.4504792332268371,
920,1473600,78.0,0.48881789137380194,
925,1481600,78.0,0.4921135646687697,
930,1489600,78.0,0.5,0.65625
935,1497600,78.0,0.4855305466237942,
940,1505600,78.0,0.5273311897106109,
945,1513600,78.0,0.4758842443729904,
950,1521600,78.0,0.46474358974358976,
955,1529600,78.0,0.4472843450479233,0.625
960,1537600,79.0,0.4394904458598726,
965,1545600,79.0,0.46474358974358976,
970,1553600,79.0,0.48562300319488816,
975,1561600,78.0,0.49032258064516127,
980,1569600,78.0,0.4308176100628931,0.65625
985,1577600,78.0,0.45396825396825397,
990,1585600,79.0,0.4416403785488959,
995,1593600,79.0,0.4050632911392405,
1000,1601600,79.0,0.4056603773584906,
1005,1609600,79.0,0.41304347826086957,0.40625
1010,1617600,79.0,0.49517684887459806,
1015,1625600,79.0,0.5048231511254019,
1020,1633600,79.0,0.4565916398713826,
1025,1641600,79.0,0.48717948717948717,
1030,1649600,79.0,0.5288461538461539,0.59375
1035,1657600,79.0,0.4440894568690096,
1040,1665600,79.0,0.5175718849840255,
1045,1673600,79.0,0.5142857142857142,
1050,1681600,79.0,0.5127388535031847,
1055,1689600,79.0,0.5411392405063291,0.59375
1060,1697600,79.0,0.45425867507886436,
1065,1705600,79.0,0.49050632911392406,
1070,1713600,79.0,0.428125,
1075,1721600,79.0,0.4281150159744409,
1080,1729600,79.0,0.4585987261146497,0.40625
1085,1737600,79.0,0.44904458598726116,
1090,1745600,79.0,0.3824451410658307,
1095,1753600,79.0,0.5206349206349207,
1100,1761600,79.0,0.4840764331210191,
1105,1769600,79.0,0.48717948717948717,0.4375
1110,1777600,79.0,0.483974358974359,
1115,1785600,79.0,0.5,
1120,1793600,79.0,0.5562700964630225,
1125,1801600,79.0,0.5399361022364217,
1130,1809600,79.0,0.4793650793650794,0.59375
1135,1817600,79.0,0.5348101265822784,
1140,1825600,79.0,0.5562700964630225,
1145,1833600,79.0,0.5158227848101266,
1150,1841600,79.0,0.5904761904761905,
1155,1849600,79.0,0.5993589743589743,0.6875
